Rede,Nome Fantasia,Logradouro,Bairro,Cep,Ddd,Telefone,Uf,Municipio,Codigo Unidade,Cnpj,Latitude,Longitude
Yamaha,TAG MOTOS,AV. VERA CRUZ  557,PARQUE ESTORIL,15085-010,017,3232-0377,SP,SAO JOSE DO RIO PRETO,343,31345607000307,-20.8298582,-49.3853339
Yamaha,NN NAUTICA,AV. MAGNO DOS PASSOS BITTENCOURT  1909,BARRA DO UNA,11624-103,012,3867-2050,SP,SAO SEBASTIAO,557,15668632000103,-23.7616326,-45.7614282
Yamaha,WALMAR SERVICOS NAUTICOS,RUA CORONEL CLODOMIRO SANTANA  115 ,SAO FRANCISCO,11600-000,012,3862-1327,SP,SAO SEBASTIAO,598,56802457000174,-23.7736998,-45.506339
Yamaha,DIAMAR - LAPA,"RUA CLELIA, 1789",ÁGUA BRANCA,05042000,011,3801-1717,SP,SÃO PAULO,81,04190389000136,-23.5248867,-46.7000335
Yamaha,AND MOTOS -  ANHAIA MELLO,AV. PROFESSOR LUIZ IGNACIO ANHAIA MELLO 5246,JARDIM INDEPENDENCIA,03294-100,011,2116-4320,SP,SAO PAULO,353,05900460000270,-23.588491,-46.5452144
Yamaha,ANDREENSE,AV. MATEO BEI  2079,SAO MATEUS,03949-012,011,2010-8560,SP,SAO PAULO,167,09232074000128,-23.6004799,-46.4843155
Yamaha,DIAMAR - FREGUESIA DO O,AV. INAJAR DE SOUZA  69,LIMAO,02717-000,011,3647-8355,SP,SAO PAULO,413,04190389000560,-23.5045458,-46.6910221
Yamaha,VIME MOTOS SJRP,PRACA CAPITAO VICENTE DIAS  64/70,CENTRO,13720-000,019,3684-1015,SP,SAO JOSE DO RIO PARDO,181,10734409000195,-21.5955445,-46.8883467
Yamaha,CELMAR MOTOS - SAO VICENTE,AV. PREFEITO JOSE MONTEIRO  1126,JARDIM INDEPENDENCIA,11380-001,013,4040-4646,SP,SAO VICENTE,321,28471011000250,-23.9678677,-46.3726243
Yamaha,DIAMAR - VL PEREIRA CERCA,AV. GENERAL EDGAR FACO  1137,VILA PEREIRA CERCA,02924-401,011,3976-0155,SP,SAO PAULO,170,04190389000217,-23.496153,-46.707913
Yamaha,DIPE MOTOS - BUTANTA,AV. PROFESSOR FRANCISCO MORATO  5017,VILA SONIA,05521-300,011,3502-7707,SP,SAO PAULO,274,22277379000114,-23.599721,-46.741734
Yamaha,DIPE MOTOS - PINHEIROS,RUA HENRIQUE SCHAUMANN  644,PINHEIROS,05413-011,011,3082-1001,SP,SAO PAULO,392,22277379000467,-23.5592323,-46.6831938
Yamaha,DIPE MOTOS - VILLA LOBOS,AV. QUEIROZ FILHO  968,VILA HAMBURGUESA,05319-000,011,3831-9000,SP,SAO PAULO,324,22277379000203,-23.539244,-46.727986
Yamaha,FELTRIN - AEROPORTO,AV. WASHINGTON LUIS  5690,SANTO AMARO,04626-001,011,5033-3050,SP,SAO PAULO,96,52659638000132,-23.629702,-46.66827
Yamaha,FELTRIN E CARDAMONE - CAPAO REDONDO,AV. ELLIS MAAS  764  LOJA 01 E 02,CAPAO REDONDO,05859-000,011,2391-5128,SP,SAO PAULO,360,52659638000302,-23.6639994,-46.7699727
Yamaha,FELTRIN E CARDAMONE - GRAJAU,AV. DONA BELARMINA MARIM  4310,PARQUE BRASIL,04846-000,011,2391-5130,SP,SAO PAULO,361,13403866000276,-23.7561608,-46.6704490
Yamaha,FELTRIN E CARDAMONE - VILA PIRAJUSSARA,ESTRADA DO CAMPO LIMPO  5237,VILA PIRAJUSSARA,05787-000,011,4858-9211,SP,SAO PAULO,362,52659638000485,-23.6219894,-46.7589425
Yamaha,FELTRIN MOTOS,AV. ATLANTICA  155,SOCORRO,04768-000,011,5525-9444,SP,SAO PAULO,503,13403866000195,-23.6708412,-46.7120459
Yamaha,FELTRIN MOTOS  -JARDIM MARAJOARA,AV. INTERLAGOS  3124,JARDIM MARAJOARA,04660-005,011,3796-8845,SP,SAO PAULO,255,52659638000213,-23.678072,-46.684430
Yamaha,FELTRIN MOTOS - SOCORRO,AV. ATLANTICA  155,SOCORRO,04768-000,011,5525-9444,SP,SAO PAULO,67,13403866000195,-23.6708412,-46.7120459
Yamaha,GUIDON,AV. SANTOS DUMONT  602 / 612 ,LUZ,01101-000,011,3322-6188,SP,SAO PAULO,509,60893245000117,-23.5252549,-46.6310166
Yamaha,HORSE POWER ,RUA PARACAMBI  177   ,VILA REGEN FEIJO ,03033-020,035,3222-1746,SP,SAO PAULO,512,15633169000156,-23.5258578,-46.6254384
Yamaha,INDIANA ,AV. CONSELHEIRO CARRAO  519,VILA CARRAO,03403-001,011,2090-8875,SP,SAO PAULO,8,44769610000120,-23.545219,-46.5448945
Yamaha,INDIANA - ITAQUERA,RUA SABBADO D\\ ANGELO  1879,ITAQUERA,08215-655,011,2217-3218,SP,SAO PAULO,332,44769610000391,-23.5546732,-46.4449293
Yamaha,CELMAR MOTOS,AV. SENADOR FEIJO  673,VILA MATHIAS,11015-505,013,4040-4646,SP,SANTOS,305,28471011000179,-23.9517247,-46.3272737
Yamaha,MOTO PRAIA - SANTOS,PRACA CORONEL FERNANDO PRESTES  48,ESTUARIO,11020-010,013,3301-7788,SP,SANTOS,437,06313600000609,-23.9650298,-46.311414
Yamaha,CELMAR MOTOS - SAO JOAO DA BOA VISTA,AV. JOAO OSORIO  467,CENTRO,13870-251,013,3491-7540,SP,SAO JOAO DA BOA VISTA,440,28471011000500,-21.9804715,-46.798979
Yamaha,INDIANA - VILA FORMOSA,AVENIDA DOUTOR EDUARDO COTCHING  1490,VILA FORMOSA,03356-001,011,3647-8355,SP,SAO PAULO,370,11006804000203,-23.5671492,-46.5436815
Yamaha,INDIANA MOOCA,RUA DO ORATORIO  1452,ALTO DA MOOCA,03116-000,011,2319-9797,SP,SAO PAULO,186,11006804000114,-23.5645598,-46.5899844
Yamaha,J. CARLOS LIMA,AV ARICANDUVA 5064,VILA CALIFORNIA,03490-000,011,2726-5912,SP,SAO PAULO,515,20352655000136,-23.5568151,-46.5161868
Yamaha,JETCO,AV. DOS BANDEIRANTES  3730 ,PARQUE COLONIAL,04071-010,011,5042-9977,SP,SAO PAULO,518,05523508000198,-23.6173157,-46.661406
Yamaha,POSTO 6 MOTONAUTICA,AV. SAO CARLOS  1017,CENTRO,13560-010,016,3307-6648,SP,SAO CARLOS,54,03562381000190,-22.024247,-47.890588
Yamaha,AND MOTOS,AV. GOIAS  185,CENTRO,09521-310,011,4226-1496,SP,SAO CAETANO DO SUL,101,05900460000190,-23.614584,-46.577332
Yamaha,APIA MOTOS,AV. 02  941,CENTRO,13500-411,019,3522-4040,SP,RIO CLARO,238,10428286000164,-22.385674,-47.567797
Yamaha,PARAQUEDA NAUTICA,RUA 14  612- CENTRO,BOA MORTE,13500-130,019, 3522 2700,SP,RIO CLARO,561,56378706000146,-22.4156616,-47.5689615
Yamaha,MARESIAS INDUSTRIA ,AV. ARICANDUVA  5074 ,PARQUE MARIA LUISA ,03490-000,011,2726-5912,SP,SAO PAULO,534,04951634000180,-23.5568151,-46.5161868
Yamaha,MOTO SHOP - SAO MIGUEL,AV. SAO MIGUEL  8860,VILA NORMA,08070-000,011,2058-5100,SP,SAO PAULO,351,01563028000442,-23.4961355,-46.4524299
Yamaha,NACAR - MOEMA,ALAMEDA DOS NHAMBIQUARAS  1138,INDIANAPOLIS,04090-002,011,5055-7551,SP,SAO PAULO,398,28058398000560,-23.608519,-46.6631301
Yamaha,NACAR - SACOMA,RUA FAUSTO  636,VILA MOINHO VELHO,04285-080,011,2215-0533,SP,SAO PAULO,400,28058398000721,-23.6106318,-46.608685
Yamaha,NACAR - VILA DAS MERCES,AVENIDA PADRE ARLINDO VIEIRA  1387,JARDIM VERGUEIRO,04166-000,011,2946-5277,SP,SAO PAULO,399,28058398000640,-23.6328904,-46.6071073
Yamaha,TRALHAS & ISCAS,AV. NAVARRO DE ANDRARE   N 1886 ,PARQUE CLOVIS OGER,15775-000,017,3631-1460,SP,SANTA FE DO SUL,588,10315841000141,-20.243551,-50.9497647
Yamaha,ARMANDO MOTOCICLETAS,AV. ALDINO PINOTTI  565 - BLOCO A,CENTRO,09750-220,011,4126-2600,SP,SAO BERNARDO DO CAMPO,307,28972585000120,-23.689453,-46.551360
Yamaha,ABC NAUTICA,"AV. DOM PEDRO II, 1369",JARDIM,09080-110,011,4990-7756,SP,SANTO ANDRE,447,96666862000127,-23.635951,-46.5435712
Yamaha,ANDREENSE MOTOS,AV. DOM PEDRO I  1028,VILA PIRES,09110-000,011,4451-8710,SP,SANTO ANDRE,42,02592415000127,-23.6472571,-46.5368697
Yamaha,ANDREENSE MT II,RUA CORONEL ALFREDO FLAQUER 786 E 794,CENTRO,09020-041,011,4427-8200,SP,SANTO ANDRE,212,02592415000399,-23.6654321,-46.5225974
Yamaha,NACAR MOTORCYCLE,AV. JABAQUARA  1249,MIRANDOPOLIS,04045-002,011,5587-3939,SP,SAO PAULO,363,28058398000489,-23.615377,-46.6383483
Yamaha,NACAR MOTORCYCLES,AV. BANDEIRANTES  2059,VILA OLIMPIA,04553-011,011,3045-1366,SP,SAO PAULO,303,28058398000136,-23.607765,-46.6772166
Yamaha,NACAR MOTORCYCLES - CLODOMIRO AMAZONAS,RUA CLODOMIRO AMAZONAS  456,VILA NOVA CONCEICAO,04537-001,011,3814-9288,SP,SAO PAULO,428,28058398000802,-23.5882912,-46.6813938
Yamaha,NACAR MOTORCYCLES - IPIRANGA,AV. NAZARE  2002,IPIRANGA,04262-300,011,5061-0003,SP,SAO PAULO,331,28058398000217,-23.6018761,-46.609932
Yamaha,NACAR MOTORCYCLES - JOAO DIAS,AV. JOAO DIAS  1857,SANTO AMARO,04723-002,011,5641-0161,SP,SAO PAULO,333,28058398000306,-23.6456662,-46.711396
Yamaha,PODDIUM NAUTICA,AV. PROFESSOR ABRAAO DE MORAIS 2650 ,SAUDE,04123-001,011,3506-4400,SP,SAO PAULO,569,57936452000105,-23.6165285,-46.62754899999999
Yamaha,SIRI MOTOS,AV. RUDGE  998,BOM RETIRO,01134-000,011,3337-0066,SP,SAO PAULO,30,01101058000194,-23.5195937,-46.6524839
Yamaha,SIRI MOTOS - BARAO DE LIMEIRA,AL BARAO DE LIMEIRA  260,CAMPOS ELISEOS,01202-000,011,3362-3339,SP,SAO PAULO,371,01101058000356,-23.5344705,-46.6498922
Yamaha,SIRI MOTOS - SANTANA,AV. ZAKI NARCHI  1310,CARANDIRU,02029-001,011,2221-8777,SP,SAO PAULO,433,01101058000437,-23.5060534,-46.6172789
Yamaha,STAR MAR,RUA CHAGU 134 ,VILA FORMOSA,03357-020,011,2674-9516,SP,SAO PAULO,585,57660268000177,-23.5663345,-46.55260430000001
Yamaha,YAMAIS,AV. GUILHERME COTCHING  1940,VILA MARIA,02113-014,011,2633-6247,SP,SAO PAULO,146,08308164000192,-23.5132366,-46.5855801
Yamaha,YAMAIS - VILA MEDEIROS,AV. ROLAND GARROS  1206,VILA MEDERIOS,02235-001,011,2769-0333,SP,SAO PAULO,316,08308164000273,-23.4781068,-46.5758613
Yamaha,ITACUA MOTOS,AV. DR. FRANCISCO JUNQUEIRA  3179,RIBEIRANIA,14010-030,016,2137-7300,SP,RIBEIRAO PRETO,80,04776429000126,-21.1929338,-47.7978129
Yamaha,VENTURA EXPERIENCE,AV LUIZ EDUARDO TOLEDO PRADO  900 LOJA L2092,VILA DO GOLF,14027-250,016,3877-5694,SP,RIBEIRAO PRETO,596,28094088000177,-21.2351805,-47.83643130000001
Yamaha,HP MOTOS,RUA SINFRONIO COSTA  820,CENTRO,11900-000,013, 3821-5099,SP,REGISTRO,46,03382096000198,-24.4976631,-47.8414032
Yamaha,VALE NAUTICO ,RUA MANAUS  145,VILA RIBEIROPOLIS,11900-000,013,3821-3058 ,SP,REGISTRO,595,13513327000109,-24.4873849,-47.8032284
Yamaha,GP MOTOCICLE,AV. CORONEL JOSE SOARES MARCONDES  3200,JARDIM BONGIOVANI,19050-230,018,3928-6444,SP,PRESIDENTE PRUDENTE,403,39933439000102,-22.1482992,-51.4113329
Yamaha,OESTE MARINE  (Grupo Moto Oeste),RUA EMANOEL GOULART  3860,VILA SANTA HELENA ,19060-000,018,3223-9090,SP,PRESIDENTE PRUDENTE,559,10644881000137,-22.1199815,-51.4212211
Yamaha,CELMAR - PRAIA GRANDE,AV. PRESIDENTE KENNEDY  4460 - LOJA 07,AVIACAO,11702-480,013,4040-4646,SP,PRAIA GRANDE,344,28471011000330,-24.0153502,-46.4514569
Yamaha,MOTO PRAIA - PRAIA GRANDE,AV. SAO PAULO  1068,BOQUEIRAO,11701-380,013,3473-7400,SP,PRAIA GRANDE,263,06313600000510,-24.0039384,-46.419821
Yamaha,POSTO 6 MOTO NA,AV. PROFESSOR HENRIQUE M FONSECA JR 22,JARDIM PRIMAVERA,13660-070,019,3585-7072,SP,PORTO FERREIRA,240,03562381000433,-21.851262,-47.486839
Yamaha,MOTO PINDA,AV. NOSSA SENHORA DO BOM SUCESSO  946,SAO BENEDITO,12420-010,012,3642-4144,SP,PINDAMONHANGABA,38,61835286000110,-22.9336545,-45.4620721
Yamaha,EG MOTOR SPORT,AV. RUI BARBOSA  255,VILA REZENDE,13405-218,019,3437-3131,SP,PIRACICABA,272,22154222000100,-22.7116866,-47.6533865
Yamaha,J. C. MOTOS,RUA GENERAL OSORIO  638,CENTRO,13630-020,019,3561-2101,SP,PIRASSUNUNGA,37,74627571000197,-21.9962785,-47.4263977
Yamaha,MOTO PRAIA - PERUIBE,AV. PADRE ANCHIETA  1.827 - LOJA 01,STELA MARIS,11750-000,013,3455-1551,SP,PERUIBE,182,06313600000277,-24.318591,-46.994859
Yamaha,JET MOTOS,VIA ANTONIO LEITE DE OLIVEIRA  265,PAULAS E MENDES,18170-000,015,3244-1088,SP,PIEDADE,161,09289600000196,-23.7060927,-47.4262956
Yamaha,DICRAB MOTOS,AV. DOS AUTONOMISTAS  3509,CENTRO,06090-023,011,3682-0621,SP,OSASCO,267,21177275000175,-23.53212,-46.784849
Yamaha,CELMAR MOTOS - MOGI MIRIM,AV. VINTE E DOIS DE OUTUBRO  105,JARDIM SANTA HELENA,13806-050,013,3491-7540,SP,MOGI MIRIM,439,28471011000411,-22.4212618,-46.9674909
Yamaha,COMASA - OURINHOS,RUA DUQUE DE CAXIAS  505,VILA RECREIO,19911-621,014,3413-1453,SP,OURINHOS,426,52587938000315,-22.9710267,-49.8697503
Yamaha,MADIA PAULINIA,RUA BOLIVIA  254,JARDIM AMERICA,13140-709,019,3844-8060,SP,PAULINIA,356,00243361000592,-22.773041,-47.146686
Yamaha,ANDREENSE MAUA,RUA GENERAL OSORIO  82,VILA BOCAINA,09310-050,011,4541-5040,SP,MAUA,126,02592415000208,-23.6673543,-46.4570785
Yamaha,NOBRE MOTOS,AV. FRANCISO FERREIRA LOPES  245,VILA LAVINIA,08735-200,011,?4240-2400,SP,MOGI DAS CRUZES,326,31152562000184,-23.5335359,-46.2112907
Yamaha,NOBRE MOTOS,AV. VEREADORR NARCISO YAGUE GUIMARAES  1000 LJ 31,CENTRO CIVICO,08780-000,011,4240-1100,SP,MOGI DAS CRUZES,340,31152562000265,-23.5192966,-46.1830189
Yamaha,MOTO 36 - MATAO,AV. PADRE NELSON ANTONIO ROMAO  846,CENTRO,15990-195,016,3382-8193,SP,MATAO,337,58844796000815,-21.6046201,-48.3619066
Yamaha,COMASA,RUA ALVARES CABRAL  555,CENTRO,17501-100,014,3413-1453,SP,MARILIA,16,52587938000153,-22.219688,-49.942904
Yamaha,AZA MOTOS,RUA CERQUEIRA CESAR 589 ,JARDIM AMERICA,15600-000,017,3442-6766,SP,FERNANDOPOLIS,458,47963483000193,-20.2645369,-50.2862819
Yamaha,AZAMOTO,RUA CERQUEIRA CESAR  589,JARDIM AMERICA,15607-024,017,3442-6766,SP,FERNANDOPOLIS,9,47963483000193,-20.2645369,-50.2862819
Yamaha,AVALON MOTORS - CENTRO,RUA COMENDADOR CUSTODIO VIEIRA  396,CENTRO,12600-030,012,3152-5555,SP,LORENA,234,11684296000204,-22.729779,-45.121132
Yamaha,ARMANDO MOTOCICLETAS - DIADEMA,AV. FABIO EDUARDO RAMOS ESQUIVEL  2651,CANHEMA,09941-201,011,2761-6530,SP,DIADEMA,335,28972585000201,-23.67987085,-46.62157256
Yamaha,FRAGATA MOTORES,R NICOLAU CUQUI  524,VILA CARAGUATA,11535-000,013,3018-2064,SP,CUBATAO,507,12586904000120,-23.9356804,-46.4297666
Yamaha,DICRAB MOTOS - COTIA,RUA DR ANTONIO BASTOS  187,GRANJA CAROLINA,06700-178,011,4148-1333,SP,COTIA,327,21177275000256,-23.6022188,-46.9361405
Yamaha,EAGLE MOTOS - FRANCA,AV. DR. HELIO PALERMO  2587,ESTACAO,14405-130,016,3721-8933,SP,FRANCA,117,07071992000197,-20.5280891,-47.4028655
Yamaha,APIA MOTOS LIMEIRA,RUA CARLOS GOMES  1250,CENTRO,13480-013,019,3720-1080,SP,LIMEIRA,260,10428286000407,-22.569396,-47.407765
Yamaha,DICRAB MOTOS - CARAPICUIBA,"AV. INOCENCIO SERAFICO, 957",CENTRO,06320290,11,3801-1717,SP,CARAPICUÍBA,611,21177275000337,-23.5301749,-46.8377468
Yamaha,PESCACA NAUTICA,RUA BRASIL  1981,JARDIM BRASIL,15800-030,017,3531-1131,SP,CATANDUVA,564,00246704000149,-21.1404333,-48.9741729
Yamaha,TAG MOTOS,RUA SETE DE SETEMBRO  5,HIGIENOPOLIS,15805-070,017,3523-7580,SP,CATANDUVA,345,31345607000218,-21.1266511,-48.9678661
Yamaha,TEREZINHA PRIETO ROJAS ME,Rua Brasil  1999 - Centro - Catanduva - SP - CEP 15800-030,CENTRO,15800-030,nan,3531-1133,SP,CATANDUVA,587,07083756000190,-21.1404333,-48.9741729
Yamaha,CELMAR BOATS,AV. MIGUEL VARLEZ   180,CENTRO,11660-650,012,3882-3839,SP,CARAGUATATUBA,473,00863958000106,-23.6246843,-45.4190662
Yamaha,CLAUDIA CRISTINA MARKUNAS,AV. EURICO GASPAR DUTRA  235,PORTAL DO TABATINGA,11679-200,012,3883-4731,SP,CARAGUATATUBA,482,38077123000101,-23.5710894,-45.2705686
Yamaha,NOBRE MOTOS - CARAGUATATUBA,AV. RIO BRANCO  889,INDAIA,11665-600,011,?4727-4900,SP,CARAGUATATUBA,427,31152562000346,-23.6343953,-45.4303125
Yamaha,SADAN JET BRASIL RANCING,AV EURICO GASPAR DUTRA  N40,TABATINGA,11679-200,012,3884-4844,SP,CARAGUATATUBA,577,16798580000144,-23.5710894,-45.2705686
Yamaha,ESCOCIA & MARINHO ,RUA DO BOM RETIRO DOS DELL ORTI  33   ,CHACARA PORTAL DAS ESTANCIAS,12915-003,011,4033-6694,SP,BRAGANCA PAULISTA,501,72852411000116,-22.9795471,-46.5322177
Yamaha,LIGA NÁUTICA,"RUA DO BOM RETIRO DOS DELL'ORTI, 33",CHÁCARA PORTAL DAS ESTÂNCIAS,12915003,11,4033-6694,SP,BRAGANCA PAULISTA,618,41070842/000105,-22.979482910932155,-46.527722298729074
Yamaha,NIPPON MOTOS,AV DOUTOR PLINIO SALGADO  109,JARDIM AMERICA,12902-001,011,4032-2207,SP,BRAGANCA PAULISTA,341,33054346000121,-22.9173117,-46.5495278
Yamaha,MOTO 36 - BOTUCATU,RUA MAJOR MATHEUS  753,VILA DOS LAVRADORES,18609-083,014,3815-5015,SP,BOTUCATU,350,58844796000904,-22.8693996,-48.4497227
Yamaha,MADIA MOTOSP.II,AV. DAS AMOREIRAS  3213,JARDIM DO LAGO,13050-035,019,3267-5000,SP,CAMPINAS,208,12662592000196,-22.9320285,-47.0890477
Yamaha,MADIA MOTOSPORT,AV. BARAO DE ITAPURA  694,BOTAFOGO,13020-431,019,3236-8111,SP,CAMPINAS,26,00243361000169,-22.9277464,-47.0830439
Yamaha,MADIA MOTOSPORT - ABOLICAO,RUA DA ABOLICAO  600,PONTE PRETA,13041-445,019,3736-9500,SP,CAMPINAS,422,00243361000754,-22.9189135,-47.0547341
Yamaha,CAMPESCA,"RUA PRIMEIRO DE AGOSTO, 10-79",CENTRO,17010010,014,3232-3131,SP,BAURU,466,03250499000183,-22.3204663,-49.0684574
Yamaha,MOTO 36 - BAURU,RUA ARAUJO LEITE  12-12,CENTRO,17010-160,014,3222-3435,SP,BAURU,261,58844796000653,-22.321237,-49.069018
Yamaha,MARINA RIVIERA,R 4 (MANOEL JOSE PINTO)  269 - LOTE 06,SAO LOURENCO,11250-000,013,3396-0666,SP,BERTIOGA,536,26011116000110,-23.7756028,-46.0372508
Yamaha,TAG MOTOS,AVENIDA SETE  915,FORTALEZA,14780-240,017,3612-0666,SP,BARRETOS,365,31345607000480,-20.5645542,-48.5673577
Yamaha,NIPPON MOTOS,RUA JOAO PIRES  641,CENTRO,12940-500,011,4402-1707,SP,ATIBAIA,364,33054346000202,-23.1135365,-46.5516855
Yamaha,COMASA - ASSIS,AV. NOVE DE JULHOS  410 A,CENTRO,19800-020,014,3322-2103,SP,ASSIS,380,52587938000234,-22.6632509,-50.4196835
Yamaha,MOTO LEME - JD. CELINA,AV. AUGUSTA VIOLA DA COSTA  30,JARDIM CELINA,13606-020,019,3542-7418,SP,ARARAS,248,03524743000230,-22.359601,-47.355539
Yamaha,MOTO 36,AV. PADRE FCO SALES COLTURATO  1493,SANTANA,14801-250,016,3303-5353,SP,ARARAQUARA,18,58844796000149,-21.78235,-48.191904
Yamaha,ALTERNATIVA NAUTICA,AV BRASILIA 2273,NOVA YORQUE,16180-000,018,3622-9090,SP,ARACATUBA,451,13181164000104,-21.229364573823837,-50.43763834430273
Yamaha,GP MOTOCICLE - ARACATUBA,AV. LUIZ PEREIRA BARRETO  616,VILA BANDEIRANTES,16015-525,018,3608-4305,SP,ARACATUBA,423,39933439000293,-21.2123703,-50.4406157
Yamaha,ANDRETA,PRACA PADUA SALLES  183,CENTRO,13900-410,019,3807-5214,SP,AMPARO,10,46760500000122,-22.7012109,-46.7642903
Yamaha,DAHRUJ MOTOS - AMERICANA,"AV. NOVE DE JULHO, 594",SÃO DOMINGOS,13471290,19,3471-7800,SP,AMERICANA,610,45965655000302,-22.7339096,-47.3387984
Yamaha,MOTOYA,RUA NOVE DE JULHO  594,SAO DOMINGOS,13471-140,019,3471-7800,SP,AMERICANA,113,06369016000152,-22.7340187,-47.3357805
Yamaha,COML. MOTO-OESTE,AV. CARLOS PEGORARO  780  ,AREA COMERCIAL LUIZ STECHI,17800-000,018,3521-3448,SP,ADAMANTINA,486,55285407000102,-21.5791339,-51.03319330000001
